time,meter,Ptot,Pr,Py,Pb,Pfavg,Pfr,Pfy,Pfb,St,Sr,Sy,Sb,Vlavg,Vry,Vyb,Vbr,Vlnavg,Vr,Vy,Vb,Itot,Ir,Iy,Ib,freq,Energy,vah
2022-09-23 01:48:00,6,7.157,0.0,-2.752,-4.406,-0.885,1.0,0.88,0.888,8.087,0.0,3.128,4.959,438.15,436.68,440.19,437.57,252.97,251.47,253.59,253.85,10.86,0.0,12.51,20.06,50.0,51034.044,54520.44
2022-09-23 01:49:00,6,7.04,0.0,-2.682,-4.358,-0.879,1.0,0.883,0.877,8.005,0.0,3.038,4.967,437.83,436.42,440.05,437.01,252.78,251.18,253.54,253.63,10.76,0.0,12.31,19.96,49.99,51034.164,54520.576
2022-09-23 01:50:00,6,7.165,0.0,-2.776,-4.389,-0.885,1.0,0.886,0.884,8.098,0.0,3.131,4.966,438.29,437.06,440.18,437.62,253.05,251.59,253.74,253.82,10.87,0.0,12.53,20.06,50.0,51034.28,54520.704
2022-09-23 01:51:00,6,7.703,0.0,-2.665,-5.038,-0.907,1.0,0.874,0.923,8.497,0.0,3.05,5.46,437.84,436.56,440.09,436.89,252.79,251.2,253.62,253.56,11.43,0.0,12.25,22.04,49.97,51034.4,54520.84
2022-09-23 01:52:00,6,7.794,0.0,-2.626,-5.169,-0.897,1.0,0.87,0.91,8.69,0.0,3.02,5.678,437.4,436.08,439.67,436.45,252.54,250.97,253.35,253.3,11.69,0.0,12.17,22.89,49.97,51034.528,54520.988
2022-09-23 01:53:00,6,7.776,0.0,-2.615,-5.161,-0.897,1.0,0.871,0.909,8.672,0.0,3.003,5.676,437.99,436.65,440.22,437.09,252.88,251.34,253.65,253.64,11.65,0.0,12.11,22.84,49.97,51034.664,54521.132
2022-09-23 01:54:00,6,7.763,0.0,-2.582,-5.181,-0.899,1.0,0.863,0.916,8.633,0.0,2.992,5.655,438.09,436.78,440.3,437.2,252.94,251.41,253.7,253.7,11.58,0.0,11.85,22.9,49.98,51034.784,54521.272
2022-09-23 01:55:00,6,7.99,0.0,-2.761,-5.229,-0.906,1.0,0.883,0.917,8.821,0.0,3.127,5.7,438.28,436.97,440.5,437.36,253.04,251.52,253.81,253.8,11.86,0.0,12.47,23.12,50.0,51034.916,54521.424
2022-09-23 01:56:00,6,7.059,0.0,-2.619,-4.44,-0.88,1.0,0.873,0.884,8.022,0.0,3.0,5.023,438.69,437.26,440.8,438.0,253.28,251.74,253.94,254.16,10.76,0.0,11.99,20.29,49.99,51035.036,54521.56
2022-09-23 01:57:00,6,7.151,0.0,-2.694,-4.458,-0.885,1.0,0.873,0.893,8.077,0.0,3.086,4.992,438.01,436.59,440.09,437.35,252.89,251.44,253.51,253.72,10.92,0.0,12.45,20.3,50.0,51035.16,54521.692
2022-09-23 01:58:00,6,7.102,0.0,-2.657,-4.445,-0.884,1.0,0.869,0.892,8.036,0.0,3.055,4.983,438.08,436.72,440.3,437.22,252.93,251.34,253.71,253.75,10.82,0.0,12.17,20.29,50.03,51035.276,54521.828
2022-09-23 01:59:00,6,7.128,0.0,-2.687,-4.442,-0.882,1.0,0.873,0.888,8.08,0.0,3.077,5.004,438.65,437.11,441.0,437.84,253.26,251.43,254.18,254.17,10.87,0.0,12.32,20.28,50.04,51035.396,54521.956
2022-09-23 02:00:00,6,7.111,0.0,-2.66,-4.452,-0.88,1.0,0.87,0.886,8.078,0.0,3.056,5.023,439.01,437.29,441.44,438.31,253.47,251.61,254.32,254.47,10.82,0.0,12.2,20.27,50.04,51035.508,54522.092
2022-09-23 02:01:00,6,7.182,0.0,-2.756,-4.426,-0.882,1.0,0.883,0.881,8.141,0.0,3.121,5.021,438.87,437.29,441.23,438.07,253.38,251.62,254.27,254.26,10.92,0.0,12.53,20.23,50.04,51035.628,54522.228
2022-09-23 02:02:00,6,7.171,0.0,-2.716,-4.455,-0.883,1.0,0.877,0.886,8.124,0.0,3.097,5.027,439.43,437.89,441.72,438.69,253.71,251.98,254.58,254.57,10.9,0.0,12.36,20.33,50.03,51035.752,54522.36
2022-09-23 02:03:00,6,7.115,0.0,-2.661,-4.455,-0.882,1.0,0.865,0.892,8.07,0.0,3.077,4.996,439.18,437.7,441.23,438.6,253.56,251.98,254.32,254.39,10.83,0.0,12.21,20.29,50.0,51035.868,54522.496
2022-09-23 02:04:00,6,7.174,0.0,-2.739,-4.435,-0.882,1.0,0.884,0.88,8.138,0.0,3.098,5.04,439.16,437.75,441.34,438.4,253.56,252.02,254.26,254.39,10.89,0.0,12.44,20.23,49.99,51035.988,54522.636
2022-09-23 02:05:00,6,7.099,0.0,-2.759,-4.34,-0.881,1.0,0.88,0.882,8.056,0.0,3.135,4.921,438.87,437.42,441.06,438.13,253.39,251.81,254.1,254.25,10.83,0.0,12.62,19.87,49.97,51036.104,54522.768
2022-09-23 02:06:00,6,6.966,0.0,-2.633,-4.333,-0.878,1.0,0.864,0.886,7.936,0.0,3.047,4.891,438.73,437.26,440.95,437.98,253.3,251.7,254.03,254.18,10.68,0.0,12.18,19.85,49.98,51036.228,54522.904
2022-09-23 02:07:00,6,6.924,0.0,-2.592,-4.333,-0.878,1.0,0.868,0.884,7.885,0.0,2.984,4.902,438.22,436.77,440.42,437.46,253.01,251.42,253.72,253.89,10.6,0.0,11.91,19.89,49.97,51036.344,54523.04
2022-09-23 02:08:00,6,7.094,0.0,-2.756,-4.338,-0.882,1.0,0.88,0.884,8.039,0.0,3.133,4.906,438.89,437.47,441.15,438.05,253.4,251.77,254.16,254.27,10.76,0.0,12.42,19.85,49.99,51036.46,54523.172
2022-09-23 02:09:00,6,7.2,0.0,-2.755,-4.445,-0.886,1.0,0.88,0.89,8.125,0.0,3.13,4.995,438.4,436.97,440.6,437.64,253.12,251.53,253.82,253.99,10.93,0.0,12.51,20.27,49.97,51036.58,54523.3
2022-09-23 02:10:00,6,8.735,0.0,-2.637,-6.097,-0.922,1.0,0.867,0.943,9.47,0.0,3.041,6.463,438.46,437.14,440.77,437.48,253.15,251.67,253.92,253.87,12.7,0.0,12.2,25.9,50.0,51036.716,54523.452
2022-09-23 02:11:00,6,8.721,0.0,-2.667,-6.053,-0.919,1.0,0.869,0.939,9.489,0.0,3.068,6.449,439.46,438.02,441.79,438.58,253.73,252.22,254.45,254.52,12.69,0.0,12.31,25.75,50.03,51036.856,54523.608
2022-09-23 02:12:00,6,8.754,0.0,-2.631,-6.124,-0.924,1.0,0.861,0.948,9.471,0.0,3.054,6.462,439.55,438.06,441.85,438.75,253.78,252.29,254.45,254.6,12.71,0.0,12.1,26.04,50.01,51037.008,54523.768
2022-09-23 02:13:00,6,8.915,0.0,-2.823,-6.092,-0.922,1.0,0.891,0.936,9.665,0.0,3.169,6.509,439.66,438.32,441.87,438.8,253.84,252.41,254.55,254.57,12.89,0.0,12.77,25.89,50.02,51037.152,54523.928
2022-09-23 02:14:00,6,7.977,0.0,-2.684,-5.293,-0.899,1.0,0.876,0.91,8.873,0.0,3.062,5.816,438.96,437.75,441.03,438.09,253.44,252.05,254.15,254.11,11.87,0.0,12.39,23.21,50.0,51037.296,54524.08
2022-09-23 02:15:00,6,8.127,0.0,-2.763,-5.363,-0.912,1.0,0.886,0.924,8.914,0.0,3.12,5.802,438.86,437.52,441.11,437.94,253.38,251.84,254.16,254.15,11.97,0.0,12.48,23.43,49.99,51037.424,54524.228
2022-09-23 02:16:00,6,7.235,0.0,-2.775,-4.46,-0.886,1.0,0.88,0.89,8.164,0.0,3.152,5.013,438.85,437.37,441.0,438.16,253.37,251.83,254.03,254.26,10.97,0.0,12.58,20.32,49.98,51037.548,54524.364
2022-09-23 02:17:00,6,7.178,0.0,-2.723,-4.455,-0.884,1.0,0.878,0.888,8.12,0.0,3.101,5.019,438.74,437.22,440.88,438.13,253.31,251.79,253.93,254.23,10.86,0.0,12.34,20.25,49.98,51037.672,54524.5
2022-09-23 02:18:00,6,7.102,0.0,-2.644,-4.458,-0.883,1.0,0.867,0.892,8.045,0.0,3.049,4.998,438.93,437.48,441.05,438.26,253.42,251.89,254.08,254.3,10.81,0.0,12.13,20.29,49.99,51037.784,54524.636
2022-09-23 02:19:00,6,7.078,0.0,-2.615,-4.464,-0.881,1.0,0.866,0.89,8.032,0.0,3.019,5.016,438.77,437.09,441.05,438.16,253.33,251.6,254.08,254.3,10.78,0.0,12.03,20.31,49.97,51037.904,54524.768
2022-09-23 02:20:00,6,7.083,0.0,-2.662,-4.421,-0.88,1.0,0.879,0.88,8.053,0.0,3.029,5.024,438.44,436.73,440.83,437.76,253.14,251.31,253.97,254.14,10.77,0.0,12.13,20.19,49.98,51038.024,54524.904
2022-09-23 02:21:00,6,7.122,0.0,-2.673,-4.449,-0.882,1.0,0.874,0.887,8.073,0.0,3.058,5.016,439.21,437.72,441.36,438.55,253.58,251.9,254.4,254.44,10.86,0.0,12.37,20.2,50.02,51038.144,54525.04
2022-09-23 02:22:00,6,7.13,0.0,-2.673,-4.457,-0.885,1.0,0.873,0.892,8.055,0.0,3.062,4.995,438.86,437.06,441.21,438.31,253.38,251.6,254.11,254.43,10.85,0.0,12.28,20.26,50.0,51038.264,54525.172
2022-09-23 02:23:00,6,7.179,0.0,-2.739,-4.44,-0.881,1.0,0.886,0.878,8.144,0.0,3.09,5.055,439.18,437.37,441.71,438.47,253.57,251.64,254.43,254.63,10.92,0.0,12.51,20.25,50.02,51038.376,54525.312
2022-09-23 02:24:00,6,7.187,0.0,-2.724,-4.462,-0.884,1.0,0.88,0.886,8.131,0.0,3.098,5.034,439.21,437.78,441.19,438.66,253.58,252.1,254.19,254.46,10.9,0.0,12.37,20.34,50.02,51038.496,54525.436
2022-09-23 02:25:00,6,7.017,0.0,-2.578,-4.44,-0.877,1.0,0.868,0.882,8.0,0.0,2.968,5.033,439.08,437.46,441.42,438.37,253.51,251.83,254.2,254.49,10.76,0.0,12.01,20.26,50.02,51038.616,54525.576
2022-09-23 02:26:00,6,7.137,0.0,-2.678,-4.459,-0.882,1.0,0.871,0.888,8.092,0.0,3.073,5.02,439.13,437.88,441.1,438.4,253.54,252.08,254.23,254.29,10.83,0.0,12.2,20.28,50.0,51038.736,54525.712
2022-09-23 02:27:00,6,7.112,0.0,-2.657,-4.455,-0.882,1.0,0.871,0.889,8.062,0.0,3.051,5.013,438.9,437.57,441.07,438.06,253.4,251.89,254.13,254.19,10.8,0.0,12.09,20.29,50.0,51038.848,54525.844
2022-09-23 02:28:00,6,7.128,0.0,-2.651,-4.477,-0.884,1.0,0.868,0.893,8.065,0.0,3.055,5.013,439.33,438.02,441.5,438.46,253.65,252.15,254.39,254.41,10.86,0.0,12.2,20.38,50.01,51038.968,54525.98
2022-09-23 02:29:00,6,7.92,0.0,-2.752,-5.168,-0.897,1.0,0.886,0.903,8.825,0.0,3.105,5.722,439.38,438.0,441.5,438.64,253.68,252.24,254.35,254.45,11.79,0.0,12.54,22.82,50.0,51039.096,54526.116
2022-09-23 02:30:00,6,7.978,0.0,-2.735,-5.243,-0.907,1.0,0.879,0.92,8.8,0.0,3.113,5.696,439.69,438.43,441.78,438.85,253.86,252.41,254.58,254.58,11.79,0.0,12.39,22.97,50.0,51039.232,54526.268
2022-09-23 02:31:00,6,7.945,0.0,-2.714,-5.231,-0.905,1.0,0.871,0.921,8.784,0.0,3.117,5.68,439.08,437.75,441.3,438.19,253.51,251.95,254.28,254.29,11.79,0.0,12.41,22.97,49.98,51039.36,54526.412
2022-09-23 02:32:00,6,7.799,0.0,-2.643,-5.156,-0.894,1.0,0.879,0.901,8.726,0.0,3.008,5.721,438.75,437.23,441.22,437.81,253.32,251.63,254.13,254.19,11.66,0.0,12.18,22.82,50.01,51039.492,54526.56
2022-09-23 02:33:00,6,7.006,0.0,-2.542,-4.464,-0.88,1.0,0.856,0.893,7.964,0.0,2.97,5.0,439.33,437.81,441.28,438.89,253.65,252.16,254.21,254.57,10.73,0.0,11.92,20.28,50.0,51039.608,54526.7
2022-09-23 02:34:00,6,7.12,0.0,-2.64,-4.48,-0.882,1.0,0.869,0.889,8.074,0.0,3.036,5.04,439.18,437.57,441.41,438.56,253.57,251.92,254.22,254.56,10.82,0.0,12.08,20.38,50.02,51039.732,54526.836
2022-09-23 02:35:00,6,7.013,0.0,-2.633,-4.381,-0.879,1.0,0.868,0.886,7.975,0.0,3.033,4.943,439.01,437.42,441.19,438.43,253.47,251.85,254.11,254.45,10.73,0.0,12.2,19.99,50.02,51039.852,54526.964
2022-09-23 02:36:00,6,6.939,0.0,-2.592,-4.348,-0.875,1.0,0.87,0.878,7.928,0.0,2.978,4.951,439.01,437.61,441.26,438.17,253.47,251.81,254.26,254.33,10.61,0.0,11.87,19.95,50.03,51039.968,54527.1
2022-09-23 02:37:00,6,7.057,0.0,-2.707,-4.35,-0.879,1.0,0.882,0.878,8.025,0.0,3.071,4.954,439.53,438.05,441.66,438.89,253.77,252.19,254.43,254.68,10.76,0.0,12.38,19.91,50.04,51040.088,54527.236
2022-09-23 02:38:00,6,7.062,0.0,-2.631,-4.431,-0.88,1.0,0.864,0.89,8.024,0.0,3.047,4.981,439.03,437.35,441.29,438.46,253.48,251.82,254.11,254.5,10.81,0.0,12.2,20.22,50.02,51040.2,54527.368
2022-09-23 02:39:00,6,7.103,0.0,-2.645,-4.458,-0.878,1.0,0.867,0.884,8.089,0.0,3.05,5.04,439.96,438.38,442.31,439.19,254.01,252.32,254.76,254.97,10.81,0.0,12.18,20.25,50.05,51040.324,54527.5
2022-09-23 02:40:00,6,7.165,0.0,-2.712,-4.454,-0.884,1.0,0.876,0.889,8.104,0.0,3.096,5.008,439.14,437.74,441.26,438.42,253.54,251.96,254.26,254.4,10.9,0.0,12.4,20.28,50.04,51040.444,54527.636
2022-09-23 02:41:00,6,7.206,0.0,-2.715,-4.491,-0.883,1.0,0.877,0.887,8.158,0.0,3.096,5.063,439.55,437.87,442.06,438.74,253.78,251.86,254.69,254.78,10.91,0.0,12.41,20.31,50.05,51040.556,54527.772
2022-09-23 02:42:00,6,7.16,0.0,-2.701,-4.459,-0.88,1.0,0.875,0.884,8.133,0.0,3.088,5.045,440.01,438.24,442.41,439.38,254.05,252.16,254.89,255.09,10.88,0.0,12.36,20.3,50.05,51040.676,54527.904
2022-09-23 02:43:00,6,7.001,0.0,-2.647,-4.354,-0.875,1.0,0.868,0.88,7.998,0.0,3.05,4.948,440.02,438.44,442.38,439.22,254.05,252.18,254.98,254.98,10.73,0.0,12.19,20.01,50.06,51040.792,54528.04
2022-09-23 02:44:00,6,7.245,0.0,-2.802,-4.444,-0.883,1.0,0.881,0.885,8.201,0.0,3.181,5.02,440.33,438.7,442.75,439.55,254.23,252.33,255.17,255.19,10.98,0.0,12.69,20.25,50.07,51040.916,54528.176
2022-09-23 02:45:00,6,7.87,0.0,-2.653,-5.218,-0.899,1.0,0.869,0.914,8.752,0.0,3.052,5.71,439.71,437.97,442.22,438.93,253.87,251.99,254.77,254.85,11.69,0.0,12.22,22.86,50.05,51041.044,54528.324
2022-09-23 02:46:00,6,7.937,0.0,-2.685,-5.252,-0.904,1.0,0.869,0.921,8.78,0.0,3.09,5.704,439.85,438.29,442.2,439.06,253.95,252.3,254.7,254.85,11.76,0.0,12.33,22.95,50.05,51041.18,54528.464
2022-09-23 02:47:00,6,7.972,0.0,-2.721,-5.251,-0.905,1.0,0.874,0.92,8.812,0.0,3.114,5.709,439.49,437.92,441.99,438.55,253.74,252.01,254.55,254.67,11.8,0.0,12.4,23.01,50.04,51041.312,54528.616
2022-09-23 02:48:00,6,8.775,0.0,-2.687,-6.089,-0.921,1.0,0.871,0.941,9.528,0.0,3.084,6.473,439.37,437.89,441.61,438.62,253.68,252.2,254.35,254.48,12.74,0.0,12.42,25.81,50.03,51041.452,54528.772
2022-09-23 02:49:00,6,8.79,0.0,-2.702,-6.087,-0.921,1.0,0.874,0.939,9.547,0.0,3.091,6.481,439.59,438.27,441.77,438.73,253.8,252.39,254.5,254.51,12.77,0.0,12.45,25.86,50.03,51041.604,54528.932
2022-09-23 02:50:00,6,8.804,0.0,-2.692,-6.113,-0.92,1.0,0.867,0.941,9.568,0.0,3.103,6.497,439.6,438.31,442.07,438.41,253.8,252.18,254.72,254.51,12.8,0.0,12.42,25.98,50.01,51041.748,54529.092
2022-09-23 02:51:00,6,7.89,0.0,-2.639,-5.251,-0.895,1.0,0.869,0.907,8.816,0.0,3.035,5.787,439.69,438.16,441.89,439.03,253.86,252.33,254.5,254.76,11.75,0.0,12.25,23.0,50.02,51041.88,54529.236
2022-09-23 02:52:00,6,7.16,0.0,-2.718,-4.443,-0.883,1.0,0.874,0.889,8.106,0.0,3.11,4.997,438.83,437.31,441.06,438.12,253.36,251.8,254.04,254.24,10.89,0.0,12.35,20.3,50.0,51042.008,54529.376
2022-09-23 02:53:00,6,7.152,0.0,-2.723,-4.429,-0.881,1.0,0.882,0.881,8.115,0.0,3.087,5.028,439.34,437.93,441.28,438.83,253.66,252.24,254.25,254.49,10.88,0.0,12.37,20.26,50.01,51042.12,54529.508
2022-09-23 02:54:00,6,7.133,0.0,-2.711,-4.423,-0.881,1.0,0.882,0.879,8.101,0.0,3.071,5.03,439.36,437.96,441.33,438.8,253.67,252.25,254.28,254.49,10.85,0.0,12.38,20.17,50.01,51042.24,54529.644
2022-09-23 02:55:00,6,7.206,0.0,-2.718,-4.487,-0.882,1.0,0.882,0.881,8.172,0.0,3.081,5.091,439.67,438.12,441.97,438.92,253.85,252.2,254.56,254.78,10.94,0.0,12.41,20.42,50.03,51042.36,54529.78
2022-09-23 02:56:00,6,7.176,0.0,-2.704,-4.472,-0.881,1.0,0.87,0.888,8.141,0.0,3.108,5.034,440.16,438.62,442.49,439.37,254.13,252.48,254.87,255.05,10.89,0.0,12.32,20.34,50.03,51042.476,54529.912
2022-09-23 02:57:00,6,7.171,0.0,-2.691,-4.481,-0.883,1.0,0.873,0.888,8.123,0.0,3.081,5.043,440.36,438.8,442.51,439.77,254.25,252.65,254.89,255.2,10.91,0.0,12.43,20.31,50.02,51042.6,54530.048
2022-09-23 02:58:00,6,7.108,0.0,-2.641,-4.467,-0.88,1.0,0.872,0.885,8.079,0.0,3.03,5.049,440.34,438.84,442.52,439.67,254.23,252.61,254.94,255.15,10.82,0.0,12.18,20.29,50.05,51042.712,54530.184
2022-09-23 02:59:00,6,7.149,0.0,-2.662,-4.487,-0.881,1.0,0.869,0.888,8.118,0.0,3.065,5.055,440.59,439.08,442.83,439.87,254.38,252.7,255.12,255.32,10.85,0.0,12.21,20.34,50.03,51042.832,54530.32
2022-09-23 03:00:00,6,7.167,0.0,-2.733,-4.434,-0.88,1.0,0.876,0.882,8.146,0.0,3.121,5.025,440.02,438.42,442.31,439.34,254.05,252.37,254.76,255.02,10.88,0.0,12.44,20.21,50.05,51042.952,54530.456
2022-09-23 03:01:00,6,7.015,0.0,-2.694,-4.321,-0.876,1.0,0.873,0.878,8.009,0.0,3.087,4.922,440.22,438.77,442.51,439.37,254.17,252.48,254.96,255.05,10.73,0.0,12.34,19.85,50.07,51043.068,54530.588
2022-09-23 03:02:00,6,7.165,0.0,-2.826,-4.339,-0.877,1.0,0.885,0.873,8.166,0.0,3.194,4.973,440.69,438.87,443.16,440.04,254.44,252.53,255.26,255.52,10.88,0.0,12.77,19.86,50.08,51043.192,54530.728
2022-09-23 03:03:00,6,7.087,0.0,-2.738,-4.349,-0.876,1.0,0.874,0.878,8.088,0.0,3.134,4.954,440.74,439.03,443.21,440.0,254.47,252.58,255.36,255.46,10.8,0.0,12.48,19.94,50.07,51043.308,54530.864
2022-09-23 03:04:00,6,7.05,0.0,-2.651,-4.399,-0.877,1.0,0.868,0.882,8.043,0.0,3.055,4.989,440.19,438.59,442.52,439.46,254.15,252.31,255.03,255.1,10.77,0.0,12.19,20.13,50.06,51043.428,54531.0
2022-09-23 03:05:00,6,6.96,0.0,-2.649,-4.311,-0.873,1.0,0.868,0.876,7.972,0.0,3.053,4.92,440.34,438.49,442.85,439.69,254.24,252.31,255.09,255.31,10.7,0.0,12.19,19.91,50.04,51043.548,54531.128
2022-09-23 03:06:00,6,7.891,0.0,-2.704,-5.187,-0.901,1.0,0.868,0.917,8.757,0.0,3.114,5.655,440.78,439.08,443.35,439.92,254.49,252.58,255.43,255.46,11.71,0.0,12.32,22.81,50.04,51043.672,54531.272
2022-09-23 03:07:00,6,7.843,0.0,-2.697,-5.146,-0.897,1.0,0.882,0.905,8.74,0.0,3.059,5.683,440.07,438.38,442.5,439.32,254.08,252.38,254.8,255.05,11.69,0.0,12.31,22.77,50.01,51043.804,54531.416
2022-09-23 03:08:00,6,7.919,0.0,-2.7,-5.219,-0.902,1.0,0.87,0.918,8.778,0.0,3.104,5.685,440.54,439.13,442.87,439.61,254.35,252.7,255.18,255.16,11.74,0.0,12.31,22.92,50.04,51043.932,54531.56
2022-09-23 03:09:00,6,7.989,0.0,-2.682,-5.307,-0.903,1.0,0.865,0.921,8.846,0.0,3.101,5.761,440.95,439.23,443.37,440.26,254.59,252.93,255.26,255.57,11.84,0.0,12.37,23.15,50.03,51044.064,54531.708
2022-09-23 03:10:00,6,7.134,0.0,-2.611,-4.523,-0.88,1.0,0.854,0.895,8.105,0.0,3.059,5.053,440.7,439.27,443.05,439.78,254.44,252.71,255.29,255.33,10.84,0.0,12.08,20.43,50.02,51044.192,54531.852
2022-09-23 03:11:00,6,7.094,0.0,-2.671,-4.423,-0.878,1.0,0.875,0.879,8.083,0.0,3.053,5.03,440.54,439.13,442.81,439.67,254.35,252.63,255.19,255.23,10.79,0.0,12.2,20.18,50.03,51044.312,54531.984
2022-09-23 03:12:00,6,7.201,0.0,-2.747,-4.453,-0.882,1.0,0.882,0.882,8.162,0.0,3.116,5.046,440.52,439.18,442.53,439.84,254.34,252.81,255.04,255.16,10.89,0.0,12.4,20.27,50.01,51044.424,54532.12
2022-09-23 03:13:00,6,7.162,0.0,-2.717,-4.444,-0.881,1.0,0.873,0.886,8.128,0.0,3.112,5.016,440.74,439.13,442.92,440.17,254.47,252.86,255.08,255.47,10.86,0.0,12.34,20.25,50.03,51044.548,54532.256
2022-09-23 03:14:00,6,7.141,0.0,-2.707,-4.434,-0.88,1.0,0.882,0.878,8.118,0.0,3.068,5.05,440.43,439.06,442.48,439.74,254.28,252.76,254.97,255.12,10.86,0.0,12.38,20.19,50.02,51044.672,54532.392
2022-09-23 03:15:00,6,7.053,0.0,-2.68,-4.373,-0.877,1.0,0.871,0.881,8.042,0.0,3.079,4.963,440.84,439.42,443.04,440.06,254.52,252.93,255.25,255.39,10.76,0.0,12.24,20.05,50.03,51044.784,54532.528
2022-09-23 03:16:00,6,7.131,0.0,-2.698,-4.433,-0.88,1.0,0.878,0.881,8.102,0.0,3.072,5.03,440.96,439.47,443.04,440.38,254.59,253.12,255.2,255.46,10.86,0.0,12.38,20.19,50.03,51044.904,54532.66
2022-09-23 03:17:00,6,6.998,0.0,-2.622,-4.376,-0.876,1.0,0.862,0.884,7.988,0.0,3.041,4.949,441.08,439.67,443.15,440.42,254.66,253.2,255.3,255.49,10.71,0.0,12.11,20.02,50.04,51045.02,54532.796
2022-09-23 03:18:00,6,7.127,0.0,-2.628,-4.499,-0.88,1.0,0.866,0.888,8.097,0.0,3.035,5.064,440.74,439.3,442.89,440.04,254.47,253.0,255.13,255.28,10.81,0.0,12.16,20.26,50.05,51045.14,54532.932
2022-09-23 03:19:00,6,7.147,0.0,-2.755,-4.392,-0.881,1.0,0.876,0.884,8.114,0.0,3.147,4.968,440.72,439.31,442.93,439.91,254.45,252.9,255.19,255.27,10.89,0.0,12.5,20.16,50.06,51045.264,54533.068
2022-09-23 03:20:00,6,7.079,0.0,-2.718,-4.361,-0.878,1.0,0.872,0.882,8.06,0.0,3.116,4.944,440.82,439.41,443.06,440.0,254.51,252.92,255.27,255.36,10.8,0.0,12.39,20.01,50.06,51045.38,54533.196
2022-09-23 03:21:00,6,7.135,0.0,-2.693,-4.442,-0.877,1.0,0.874,0.879,8.135,0.0,3.081,5.054,441.16,439.37,443.56,440.56,254.71,252.91,255.49,255.74,10.84,0.0,12.31,20.21,50.08,51045.496,54533.332
2022-09-23 03:22:00,6,7.156,0.0,-2.683,-4.472,-0.88,1.0,0.873,0.885,8.129,0.0,3.073,5.056,440.86,439.2,443.07,440.31,254.53,252.82,255.27,255.5,10.85,0.0,12.29,20.26,50.07,51045.612,54533.464
2022-09-23 03:23:00,6,7.116,0.0,-2.654,-4.463,-0.875,1.0,0.868,0.88,8.129,0.0,3.058,5.071,441.18,439.38,443.6,440.58,254.72,252.88,255.51,255.77,10.82,0.0,12.17,20.28,50.06,51045.732,54533.604
2022-09-23 03:24:00,6,7.995,0.0,-2.662,-5.334,-0.901,1.0,0.868,0.917,8.872,0.0,3.068,5.816,441.16,439.45,443.64,440.39,254.71,252.9,255.57,255.66,11.81,0.0,12.22,23.2,50.06,51045.86,54533.744
2022-09-23 03:25:00,6,8.818,0.0,-2.724,-6.094,-0.921,1.0,0.87,0.942,9.574,0.0,3.132,6.473,440.52,438.96,443.04,439.55,254.34,252.58,255.25,255.17,12.77,0.0,12.38,25.92,50.04,51046.0,54533.904
2022-09-23 03:26:00,6,8.803,0.0,-2.687,-6.115,-0.924,1.0,0.865,0.947,9.525,0.0,3.107,6.459,440.65,439.27,443.04,439.63,254.41,252.85,255.22,255.16,12.76,0.0,12.3,25.97,50.04,51046.148,54534.056
2022-09-23 03:27:00,6,8.867,0.0,-2.691,-6.176,-0.921,1.0,0.87,0.941,9.629,0.0,3.093,6.566,441.23,439.8,443.45,440.44,254.75,253.3,255.41,255.53,12.81,0.0,12.3,26.12,50.05,51046.296,54534.22
2022-09-23 03:28:00,6,8.871,0.0,-2.732,-6.139,-0.922,1.0,0.877,0.939,9.625,0.0,3.114,6.535,440.84,439.38,443.06,440.07,254.52,253.05,255.2,255.31,12.83,0.0,12.49,26.01,50.05,51046.444,54534.38
2022-09-23 03:29:00,6,8.049,0.0,-2.644,-5.405,-0.907,1.0,0.871,0.924,8.871,0.0,3.035,5.851,441.13,439.63,443.32,440.42,254.69,253.17,255.36,255.54,11.87,0.0,12.13,23.5,50.05,51046.584,54534.536
2022-09-23 03:30:00,6,6.884,0.0,-2.576,-4.308,-0.87,1.0,0.861,0.875,7.914,0.0,2.991,4.923,441.34,439.95,443.55,440.52,254.81,253.19,255.59,255.65,10.56,0.0,11.88,19.79,50.03,51046.704,54534.672
2022-09-23 03:31:00,6,6.951,0.0,-2.519,-4.433,-0.872,1.0,0.851,0.883,7.975,0.0,2.961,5.018,441.11,439.54,443.55,440.23,254.68,252.92,255.49,255.62,10.62,0.0,11.75,20.11,50.05,51046.824,54534.808
2022-09-23 03:32:00,6,6.978,0.0,-2.678,-4.301,-0.873,1.0,0.866,0.878,7.989,0.0,3.09,4.899,441.42,440.0,443.7,440.57,254.86,253.22,255.64,255.71,10.67,0.0,12.24,19.78,50.05,51046.936,54534.94
2022-09-23 03:33:00,6,7.11,0.0,-2.708,-4.402,-0.876,1.0,0.871,0.879,8.117,0.0,3.11,5.007,441.88,440.49,444.14,441.01,255.12,253.51,255.91,255.95,10.8,0.0,12.34,20.07,50.08,51047.06,54535.076
2022-09-23 03:34:00,6,7.125,0.0,-2.664,-4.462,-0.877,1.0,0.867,0.883,8.121,0.0,3.071,5.051,441.78,440.44,443.96,440.96,255.07,253.51,255.82,255.87,10.83,0.0,12.22,20.27,50.05,51047.18,54535.212
2022-09-23 03:35:00,6,7.098,0.0,-2.692,-4.406,-0.881,1.0,0.874,0.885,8.056,0.0,3.079,4.978,441.27,439.83,443.43,440.54,254.77,253.21,255.46,255.64,10.81,0.0,12.33,20.08,50.05,51047.296,54535.352
